range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
4.635428886022886,11,5,3598229488.071318,7300264.338799548,7604480.305042102,3598533735.735186,9143198.25376005,3600072457.5486817,-83.83429718017578,-83.59410095214844,-3.041599988937378,2.774399995803833,[-0.05837928  0.05187728  0.12979421],[1.42311071e-02 2.63436616e-03 7.50981276e-04 9.99894942e-01],[0.02145682 2.25918978 0.11036738],[-0.00346654  0.00207623  0.00111321  0.99999122],[ 0.01003403 -2.03682956  0.1402187 ],[ 0.00761496 -0.00504052 -0.00220994  0.99995586],4.627358941075375,0.0080699449475112,"(11, 5)",304248.0781750679,304214.9783403445,1538722.127278328,1538717.948717948,4.83620023727417,0.2088412961987948,3598229487.993288,7604479.98046875,9143197.929186698,7300265.002128405,3598533736.071463,3600072458.1987414,0.1982942472077021,4.245964765548706
5.055342846416,10,5,5285784816.600205,14230347.963676255,14536771.971708767,5286091275.270266,16075489.920426715,5287629997.870392,-86.01010131835938,-86.66680145263672,-3.2772998809814453,3.028599977493286,[-0.0581328   0.05173311  0.12977298],[0.0094115  0.00529852 0.00115604 0.99994091],[0.02157624 2.25927884 0.11031173],[-0.00417117  0.002752    0.00177298  0.99998566],[ 0.01035904 -2.03687205  0.14047903],[ 0.00391362 -0.00677833 -0.00204923  0.99996665],5.046052690664854,0.0092901557511462,"(10, 5)",306459.0688858032,306423.02684294805,1538722.9097805023,1538717.94871795,5.252799987792969,0.206747297128115,5285784816.518932,14536771.647135416,16075489.595853366,14230348.620292468,5286091275.587818,5287629998.497599,0.1931580637240266,6.941835403442383
4.679212152751646,11,5,16694093991.276506,63139466.32321148,63443374.535811335,16694397931.728508,64982092.48452928,16695936654.809658,-84.58999633789062,-84.97760009765625,-3.90310001373291,3.734600067138672,[0.04148334 0.04309577 1.12929496],[ 0.00446411 -0.01278155 -0.66959472  0.74260166],[0.00811201 2.0374894  1.50655344],[-0.0023471  -0.0046399   0.99859045  0.05281593],[-0.03275756 -2.06442377  1.47324588],[ 0.00725116 -0.00337222  0.9998951  -0.0119889 ],4.571002675010951,0.1082094777406945,"(11, 5)",303940.89918899536,303907.2046524435,1538723.3949317932,1538717.9487179443,4.887899875640869,0.316897200629918,16694093991.198477,63443374.21123798,64982092.159955926,63139467.00658554,16694397932.097666,16695936655.492598,0.1998540411799063,17.410439491271973
4.356963154035605,10,5,18975832332.625862,59291123.0787078,59597036.394785695,18976138276.377537,61135754.34350364,18977677001.168667,-87.8447036743164,-89.44830322265625,-4.873600006103516,4.720799922943115,[-0.16257782  0.20552892  1.12710596],[-0.00495397  0.04930304  0.86792795 -0.49421161],[0.29035283 2.00316698 1.2070011 ],[ 0.02131793 -0.01194417  0.93721238 -0.34790055],[ 0.39786508 -2.00192735  1.47507671],[-0.01941988  0.01703022 -0.81046882  0.58521189],4.287457781210665,0.0695053728249401,"(10, 5)",305943.9947662353,305912.42863582075,1538725.1007843018,1538717.9487179443,4.517099857330322,0.2296420761196573,18975832332.5446,59597036.07021234,61135754.018930286,59291123.64157652,18976138276.53936,18977677001.640144,0.1852022319325184,20.86512017250061
5.0710213860671045,10,5,35296630417.561386,46413453.55920672,46719392.16401646,35296936391.70307,48258110.11273441,35298475118.1844,-94.16600036621094,-95.95359802246094,-5.733200073242188,5.546899795532227,[1.72709988 1.82200363 0.98502694],[ 0.02782702  0.02033982 -0.16074018  0.98639405],[-1.68798623 -1.69640846  1.48602178],[ 0.01763645  0.0295347   0.99923166 -0.01876938],[1.72124155 0.02835681 0.96706641],[-0.00178771 -0.01599812  0.73665473  0.67607595],5.061917680622146,0.009103705444958,"(10, 5)",305974.15239715576,305938.00080128014,1538726.7909851074,1538717.9487179443,5.153900146484375,0.0919824658622285,35296630417.48011,46719391.83944311,48258109.788161054,46413453.83864183,35296936391.63251,35298475118.42349,0.1861309966946075,37.38597679138184
5.843568593131311,11,5,47902908734.86554,16178230.785442682,16483150.176836971,47903213694.72568,18021868.125554923,47904752420.10738,-94.9822006225586,-95.4561004638672,-5.25629997253418,5.019800186157227,[-1.79082831 -1.84943659  1.49211493],[0.00981017 0.03487665 0.90477267 0.42435003],[-1.74927784  1.73076198  1.44565397],[-0.00294405  0.00097133  0.27241504  0.96217475],[1.81651404 1.80325981 1.47816882],[ 0.0071958  -0.00404543 -0.60581797  0.79556009],5.837554316067275,0.0060142770640352,"(11, 5)",304959.873298645,304918.807592148,1538725.695487976,1538717.948717948,5.923699855804443,0.0861455397371679,47902908734.78751,16483149.852263622,18021867.80098157,16178231.044671474,47903213694.660805,47904752420.35629,0.1863230578871923,48.91354274749756
5.44443691572986,10,5,48462387701.21493,37675926.32190155,38041387.35632415,48462753200.62307,39580105.3050421,48464291927.167,-85.35810089111328,-86.49469757080078,-6.00600004196167,5.662399768829346,[-1.4848667  -1.81229556  1.27569197],[0.01832517 0.04586149 0.72150407 0.69063654],[-1.49534072  1.82849766  1.20633346],[ 0.02821491 -0.00091995  0.6058668   0.79506463],[1.67848747 1.6386481  1.21540526],[ 0.02420707 -0.01762684 -0.33878337  0.94038774],5.560154140708744,-0.1157172249788835,"(10, 5)",365499.8153305054,365460.0329276845,1538726.8535842896,1538717.9487179518,5.644499778747559,0.0843456380388145,48462387701.13365,38041387.0317508,39580104.98046875,37675926.99882312,48462753200.94898,48464291927.80257,0.1953045042976227,50.79309582710266
5.366355310057675,11,5,61509867629.09599,45351549.8125872,45656243.12555493,61510172359.68893,47194961.07427287,61511711085.05499,-85.68260192871094,-86.83619689941406,-5.104499816894531,4.753399848937988,[ 0.60659155 -0.43879649  1.01026656],[-0.00485759 -0.01176718 -0.72321267  0.6905055 ],[0.14812061 1.96828511 1.43053613],[ 2.28676814e-02  5.06303528e-04  9.92024512e-01 -1.23951997e-01],[-0.28570251 -2.03941098  1.46740838],[0.00788205 0.01169594 0.97576808 0.21835044],5.350060474396341,0.0162948356613341,"(11, 5)",304730.97581481934,304692.32021234185,1538725.679840088,1538717.9487179443,5.56309986114502,0.2130393867486795,61509867629.01796,45656242.80098157,47194960.74969952,45351550.48076923,61510172359.993774,61511711085.673615,0.193669061209888,62.700359582901
4.599928913651665,10,5,62851547941.599205,42437814.63028096,42743703.06145236,62851853862.4388,44282421.01017031,62853392588.99838,-86.04039764404297,-87.23899841308594,-5.93149995803833,6.252799987792969,[ 0.01996732 -0.00382264  1.00135135],[-0.00105888  0.00611828  0.90923269 -0.41624187],[0.00588457 1.99263261 1.4580038 ],[ 0.0020225  -0.00858645  0.89728601 -0.44136115],[ 0.02490514 -2.07566796  1.49112483],[ 0.00428594  0.00431955  0.90889731 -0.41697364],4.544795787152775,0.0551331264988901,"(10, 5)",305921.2083129883,305887.451171875,1538726.8692398071,1538717.9487179518,4.792799949645996,0.2480041624932214,62851547941.51793,42743702.736879006,44282420.68559696,42437815.28570713,62851853862.72624,62853392589.59548,0.1918632075794202,65.31654620170593
4.4920711570928455,10,5,65478474391.91966,47908521.0393491,48214632.54863185,65478780535.12508,49753350.4973498,65480319261.715965,-85.49819946289062,-86.18180084228516,-6.220300197601318,5.861700057983398,[ 0.05396998 -0.05151489  0.98633533],[ 0.00252415  0.00531473  0.99716891 -0.07491618],[-7.34168942e-04  1.97234520e+00  1.48556165e+00],[ 1.84866147e-03 -8.40831934e-04 -8.63191208e-01  5.04871773e-01],[ 0.01836444 -1.96815647  1.46233657],[ 0.00708081  0.0065623  -0.83602414  0.54860758],4.529650072661986,-0.0375789155691403,"(10, 5)",306143.6266708374,306110.5111929104,1538726.900543213,1538717.9487179518,4.695499897003174,0.1658498243411879,65478474391.83839,48214632.224058494,49753350.172776446,47908521.71286558,65478780535.46506,65480319262.3656,0.1956125751158506,67.95982885360718
