range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
4.098809124322517,31,4,4790544423.908853,44049373.1804063,44355786.16624564,4790850864.632604,45894504.11496358,4792389584.516676,-86.0509033203125,-87.29010009765625,-1.61489999294281,1.1380000114440918,[-0.05835335  0.05171206  0.13003262],[0.01040967 0.00584893 0.00226823 0.99992613],[0.02152515 2.25943572 0.11033269],[-0.00321983  0.00327318  0.00267309  0.99998588],[ 0.01022833 -2.0365992   0.14018474],[ 0.0109215  -0.00472873 -0.0043115   0.99991985],4.087094699094343,0.011714425228174,"(31, 4)",306440.946138382,306412.5256660655,1538719.983223915,1538717.9487179443,4.198100090026856,0.1110053909325134,4790544423.890725,44355786.07021234,45894504.018930286,44049373.54454628,4790850864.836864,4792389584.820087,0.1917337037713716,7.864770889282227
4.308241477888471,30,4,10230293486.54386,39959171.949963264,40263855.07650205,10230598198.400812,41802573.02522,10232136916.25002,-92.58589935302734,-93.13059997558594,-1.0644999742507937,0.838100016117096,[-0.04028216  0.06473265  1.11090704],[ 0.02032618  0.0017382  -0.18453599  0.98261348],[0.03328165 1.9015063  1.5302581 ],[-0.00582953 -0.00402022  0.77070293  0.63715011],[-0.04540828 -2.00265498  1.4556261 ],[ 0.0106718  -0.0060991   0.68373259  0.72962905],3.9682778893058495,0.3399635885826213,"(30, 4)",304712.10186195374,304682.99278846383,1538717.776567459,1538717.9487179518,4.367099761962891,0.3988218726570411,10230293486.390753,40263854.98046875,41802572.9291867,39959171.987680286,10230598198.492617,10232136916.269182,0.1844285070785004,13.044663429260254
6.248179458770524,31,4,19152326899.870407,21478882.98741515,21785385.52522,19152633445.272057,23324103.473937944,19154172169.08429,-83.4708023071289,-84.23490142822266,-4.382800102233887,3.9328999519348153,[-0.95211107  0.99342988  1.11384049],[ 0.0097792   0.0148957   0.97651276 -0.21471689],[1.43575399 1.87192464 1.00370099],[-1.52598602e-05  2.40661284e-02 -7.09695558e-01  7.04097189e-01],[ 1.6873867  -1.81002086  1.46793578],[ 0.02606973 -0.02659634 -0.80156149  0.59675067],5.37614218942722,0.8720372693433038,"(31, 4)",306545.7075080872,306502.0908453502,1538723.9113807678,1538717.948717948,6.357999801635742,0.981857612208522,19152326899.85228,21785385.42918669,23324103.37790465,21478883.338341348,19152633445.559788,19154172169.47117,0.199050436884713,22.497859954833984
5.430176868096802,30,4,25519984424.0437,4275307.973562619,4579079.435476408,25520288233.391468,6117797.384194357,25521826959.691704,-82.22850036621094,-102.76370239257812,-3.4960999488830566,2.697999954223633,[-1.80254981  1.71429577  1.11268295],[0.01442566 0.00963305 0.77486981 0.63188178],[1.75136736 1.75382816 1.01169994],[1.19965268e-04 5.44629528e-04 1.51454592e-01 9.88449515e-01],[ 1.75725486 -1.72565451  1.47352767],[ 9.61871812e-03 -1.26561113e-04 -6.90663214e-01  7.23112045e-01],5.197033884330031,0.2331429837667711,"(30, 4)",303809.4545021057,303771.158854167,1538726.2275924685,1538717.948717949,5.49370002746582,0.2966661431357895,25519984423.89059,4579079.339443109,6117797.288161058,4275308.180588942,25520288233.345093,25521826959.572685,0.1984652490719487,28.59873127937317
4.572649861096864,31,4,34841301114.61363,48957485.269736335,49266170.781630255,34841609832.1649,50804888.7303482,34843148557.714294,-98.6436004638672,-98.1605987548828,-4.821400165557861,4.252399921417236,[1.7373703  1.80066739 0.97955168],[ 2.03128000e-02  4.07493322e-05 -2.45718186e-01  9.69128045e-01],[-1.8051315  -1.75398063  1.47228658],[ 0.0124754  -0.00380178  0.98875789 -0.14832129],[ 1.67068609 -0.02190201  0.94399736],[ 0.00857485 -0.01145607  0.8554659   0.51765851],4.691644712714305,-0.1189948516174403,"(31, 4)",308717.3853149414,308685.5061848983,1538725.6485443115,1538717.9487179443,4.545599937438965,-0.1460447752753397,34841301114.595505,49266170.68559696,50804888.6343149,48957485.17941206,34841609831.98082,34843148557.629364,0.18839189725812,38.38627243041992
4.541856225259672,30,4,40252906891.99207,16751563.281341242,17055866.294450764,40253211226.48927,18594584.243168715,40254749950.3794,-94.28140258789062,-92.9489974975586,-3.938499927520752,3.931999921798706,[0.32213757 0.42111443 1.47653864],[ 0.01404452  0.00172316 -0.85837693  0.51282352],[-1.80546414  0.71868609  1.54134086],[ 0.80016575  0.57891927  0.15267834 -0.03546377],[ 1.77081543 -0.04467546  0.97464518],[ 0.00472168  0.00558771  0.99119291 -0.13222359],4.609942424954916,-0.0680861996952444,"(30, 4)",304334.7481002808,304302.93156550266,1538723.8174819946,1538717.9487179518,4.593800067901611,-0.0161423570533045,40252906891.83897,17055866.198417466,18594584.14713541,16751563.266851963,40253211226.58707,40254749950.40455,0.1849901457797457,43.554617404937744
4.381650327687964,31,4,47940120585.76717,40508728.983761206,40816507.32009179,47940428394.84815,42355225.26880974,47941967120.31929,-87.14749908447266,-87.77269744873047,-5.447299957275391,5.201399803161621,[-0.87798276 -1.83381963  1.14463243],[0.01866179 0.01780454 0.57395035 0.8184829 ],[-0.74981139  1.84048295  1.02174399],[ 0.00224634 -0.00863847  0.52790052  0.84925876],[1.19754836 1.24014949 1.03786659],[ 0.01016421 -0.00426874 -0.36411473  0.93128791],4.296833706864375,0.0848166208235889,"(31, 4)",307809.2760925293,307777.9290615022,1538725.5702896118,1538717.9487179518,4.468900203704834,0.1720664968404595,47940120585.74905,40816507.224058494,42355225.172776446,40508729.29499699,47940428395.02514,47941967120.59543,0.1883325238591693,51.762542724609375
2.466619498970555,30,4,53655086130.77382,42811965.95076051,43116178.79445077,53655390361.28046,44654896.74316871,53656929085.31144,-82.95240020751953,-83.69989776611328,-4.37529993057251,3.807199954986572,[ 1.69414011 -1.67799484  1.12008063],[0.02464989 0.00331049 0.10509171 0.99415108],[1.72667249 1.71358196 0.97442059],[0.00945824 0.00397157 0.97700587 0.21296464],[-1.3623022  -1.07194536  1.00511004],[ 0.00915105 -0.02090522  0.56408323  0.82540173],2.522202427258116,-0.0555829282875608,"(30, 4)",304231.09787750244,304212.44303385913,1538723.9583358765,1538717.9487179443,2.6173999309539795,0.0951975036958634,53655086130.62071,43116178.69841747,44654896.64713541,42811966.25538361,53655390361.71859,53656929085.676926,0.1942888358290726,57.06509947776794
4.139430693423055,31,4,65092063093.7796,52175115.68086823,52545834.24316871,65092433841.86456,54084552.19188666,65093972567.69565,-91.0915985107422,-90.72940063476562,-5.723899841308594,5.292699813842773,[ 0.02055605 -0.06311996  0.99148191],[0.0072856  0.02384035 0.9961417  0.08412364],[-0.00672739  1.96382463  1.48300424],[-0.00344358 -0.00396609 -0.78617941  0.61797563],[ 0.0287815  -1.97985938  1.47979917],[ 0.00983219  0.00121331 -0.77441757  0.63259713],4.034490414694542,0.1049402787285131,"(31, 4)",370748.1188659668,370718.3681390211,1538725.9302368164,1538717.9487179518,4.170000076293945,0.1355096615994035,65092063093.76147,52545834.14713541,54084552.095853366,52175115.77899639,65092433841.88033,65093972567.81057,0.1834166876928727,69.10927963256836
4.106494170212374,30,4,70280390802.24779,65595350.81458993,65901571.422655895,70280697051.51369,223879.11496358743,70282235775.76376,-91.62419891357422,-92.5543975830078,-4.571800231933594,4.128499984741211,[-0.02987931 -0.03580202  0.99723598],[-0.00452804  0.0227569   0.60388308  0.79673466],[-0.00282284  1.97433314  1.22892552],[-0.00886891 -0.00376277  0.1664518   0.98600212],[ 0.06237909 -1.90181388  1.25887111],[ 0.01451241 -0.00863123 -0.28394074  0.95869277],4.145918800654696,-0.0394246304423226,"(30, 4)",306249.53050231934,306220.4370743185,1538724.1774291992,-65677692.30769231,4.173900127410889,0.0279813267561923,70280390802.09468,65901571.3266226,223879.01893028847,65595350.88954828,70280697051.62518,70282235775.80261,0.1838890053855107,73.76024842262268
