range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
3.277273965023785,30,2,5618636691.672044,16372779.911772477,16677172.374676378,5618941107.55747,18215890.32339433,5620479833.353364,-80.57550048828125,-80.57649993896484,-5.20419979095459,5.169700145721436,[-0.08045678  0.0548489   0.38117124],[0.01560471 0.00422159 0.05400665 0.99840959],[0.03213075 2.26062755 0.29966097],[-0.00507697 -0.00118562  0.04838936  0.99881434],[ 0.03325378 -2.03292182  0.30256606],[-0.00111755  0.01582472  0.02321357  0.99960418],3.2008689810513684,0.0764049839724165,"(30, 2)",304416.0031051636,304392.4967447929,1538725.7111377716,1538717.948717948,3.29229998588562,0.0914310048342517,5618636691.518934,16677172.288161058,18215890.23687901,16372779.791416263,5618941107.522039,5620479833.233177,0.0773937875271988,8.366978168487549
2.978004070048436,30,2,5869900882.377173,65986457.52955083,66290665.96441997,5870205112.211761,612973.6567276603,5871743837.882455,-81.94450378417969,-82.66639709472656,-5.39139986038208,4.883800029754639,[-0.11614976  0.06123561  0.68169184],[0.01766474 0.01113527 0.10785977 0.99394655],[0.04918851 2.26297682 0.65945571],[-0.00692616 -0.00568784  0.12020366  0.99270832],[ 0.08366235 -2.02247292  0.64209938],[-0.00271932 -0.01305595  0.08416787  0.99636161],2.9789564139192226,-0.0009523438707867,"(30, 2)",304230.331029892,304208.201872997,1538725.5859375,-65677692.307692304,3.0897998809814453,0.1108434670622227,5869900882.224064,66290665.877904646,612973.5702123397,65986457.67603165,5870205112.555094,5871743838.141031,0.1694886899627,8.659136772155762
3.162861088648177,31,2,11342949992.81914,26555898.608133536,26860401.54134305,11343254519.022116,28399119.490061,11344793247.90142,-90.2416000366211,-91.30239868164062,-7.409599781036377,6.791200160980225,[-0.01359924  0.10946555  1.10985358],[ 0.02530747  0.00569538 -0.44027572  0.89748009],[0.02034988 1.9883209  1.52561877],[-0.00102021 -0.00687961  0.89946947  0.43690374],[-0.06322264 -2.06951284  1.48570625],[5.93766807e-04 4.05680154e-03 8.76687868e-01 4.81041719e-01],3.0784509533372377,0.0844101353109394,"(31, 2)",304526.2106876373,304502.71997696534,1538728.9663448334,1538717.948717948,3.193300008773804,0.1148490554365664,11342949992.801014,26860401.45482773,28399119.40354568,26555898.73485076,11343254519.011702,11344793247.978046,0.1833981835487932,14.552496671676636
1.6517531431737356,30,2,20087576972.120754,33696977.33602259,34001266.92595843,20087881274.83292,35539984.87467638,20089420003.39887,-82.85199737548828,-82.831298828125,-7.329500198364258,6.732500076293945,[-1.19781434  1.25902351  1.10829268],[ 0.00213151  0.0127309   0.99313381 -0.11625155],[1.72498473 1.79245005 0.99628435],[ 0.01955521 -0.020862   -0.63702139  0.77031526],[ 1.88529028 -1.78306198  1.47785683],[ 0.03987129 -0.03543316 -0.83611593  0.54595319],1.669849791991208,-0.0180966488174723,"(30, 2)",304303.2289161682,304289.2221304104,1538728.4811935425,1538717.9487179443,1.7868000268936155,0.1169502349024076,20087576971.967644,34001266.83944311,35539984.788161054,33696977.6173127,20087881275.19656,20089420003.67776,0.1859092798356317,23.0302312374115
1.891945878162917,31,2,27066702989.61381,21534114.683335066,21840008.91313792,27067008899.258102,23378726.86185587,27068547631.236115,-88.65640258789062,-92.29509735107422,-8.990900039672852,8.75160026550293,[-1.66436939  1.74397502  1.07619631],[0.03212732 0.04591562 0.45707139 0.88766121],[1.72013163 1.59441459 1.19658987],[-0.00331565 -0.06751884  0.70327038  0.70767843],[ 1.79213816 -1.62219943  1.27571565],[-0.03985617 -0.02876449 -0.46961165  0.88150377],1.927872550455553,-0.0359266722926359,"(31, 2)",305909.6116294861,305893.93028846383,1538732.0650520325,1538717.948717948,1.9292999505996704,0.0014274001441174,27066702989.595684,21840008.8266226,23378726.775340542,21534114.89633413,27067008899.20732,27068547631.27237,0.1834892809761881,30.55443263053894
3.36264706644663,30,2,35676256371.15885,28047372.95813033,28354792.566984072,35676563815.67275,29893510.51570202,35678102545.96021,-89.19210052490234,-93.75340270996094,-8.055000305175781,8.041000366210938,[1.76119257 1.78474482 0.98693761],[ 1.94004744e-02  9.69174714e-04 -2.40121246e-01  9.70548468e-01],[-1.75513628 -1.72270351  1.47420207],[-0.00251594  0.00356714  0.97166796 -0.23630839],[ 1.66424685 -0.05529619  0.95456467],[0.00940621 0.0103312  0.88467558 0.46599767],3.455844359771168,-0.0931972933245379,"(30, 2)",307444.7397079468,307419.33969350904,1538730.202697754,1538717.948717948,3.439300060272217,-0.016544299498951,35676256371.005745,28354792.48046875,29893510.42918669,28047373.14077524,35676563815.74545,35678102545.94815,0.1834155796834528,38.89439082145691
3.3639992937269643,31,2,42019259944.74167,51904802.62759393,52208879.10544561,42019564046.52437,53747597.05416356,42021102778.92493,-89.4894027709961,-86.46749877929688,-9.455699920654297,9.46310043334961,[-0.54541579 -0.81705341  1.50851993],[-0.02193702  0.01197169  0.96123411 -0.27459782],[-1.68375899  1.78490844  1.45028623],[ 0.01372147 -0.01253204 -0.00432672  0.99981793],[1.74652133 0.23279333 1.26450293],[ 0.02672394  0.02148755  0.91988055 -0.39068964],3.340882125478846,0.0231171682481181,"(31, 2)",304102.04765319824,304076.2250851318,1538732.487602234,1538717.9487179518,3.438999891281128,0.0981177658022818,42019259944.72354,52208879.018930286,53747596.96764824,51904802.793845154,42019564046.7712,42021102779.2588,0.1874092418124082,45.831618547439575
4.221786604393104,30,2,49221431467.31238,62610466.36342323,62929720.45159946,49221750752.24094,64468438.40031741,49223289483.04485,-89.52580261230469,-88.78209686279297,-8.592300415039062,8.30270004272461,[-0.38430816 -1.8342866   1.1168063 ],[0.02374056 0.0259379  0.55959542 0.82801961],[-0.16166204  1.69797225  0.97423071],[-0.00955773  0.01476111  0.54361182  0.83915204],[0.76716115 0.86297694 0.98871552],[ 0.01388667  0.00289859 -0.27543813  0.96121255],4.203223474071324,0.0185631303217803,"(30, 2)",319285.3722229004,319253.8373898268,1538730.719154358,1538717.9487179518,4.328400135040283,0.1251766609689593,49221431467.15927,62929720.36508413,64468438.313802086,62610466.52769431,49221750752.53149,49223289483.25065,0.1842732423445532,52.56675219535828
5.439236725534856,31,2,54752306306.92086,13708226.31078315,14012701.220830224,54752610821.112015,15551419.169548173,54754149554.13858,-82.33080291748047,-83.6572036743164,-9.82260036468506,9.43239974975586,[ 1.73079026 -1.70460031  1.10825719],[ 0.01315147 -0.00899117 -0.12167357  0.99244226],[1.74240118 1.77839211 0.97051032],[ 0.00616425 -0.00375505  0.99821607  0.05926686],[-1.84283829 -1.79416956  0.97705252],[0.00989437 0.01947211 0.71941341 0.69423847],5.037826126519856,0.4014105990149996,"(31, 2)",304514.47315979004,304474.61250500754,1538733.1136016846,1538717.948717948,5.523499965667725,0.4856738391478687,54752306306.90273,14012701.134314904,15551419.083032852,13708226.521809896,54752610821.37589,54754149554.48949,0.1881267544865893,58.76704025268555
3.114233227448161,30,2,66159508959.29917,62007605.168510586,62313238.07980458,66159814615.62063,63851956.028522536,66161353346.80014,-90.59380340576172,-91.84549713134766,-8.628700256347656,8.115500450134277,[ 0.00345981 -0.08983919  0.98868321],[0.01427035 0.00177211 0.98575433 0.16757373],[-0.00917451  1.98819697  1.48294897],[ 0.00601953  0.00616167 -0.74376674  0.66838256],[ 0.02591371 -1.99139995  1.4835961 ],[ 1.00119951e-02 -4.72934462e-04 -7.63906433e-01  6.45249114e-01],3.169219652487505,-0.0549864250393437,"(30, 2)",305656.61308288574,305632.7154697478,1538731.0947494507,1538717.9487179518,3.1898000240325928,0.0205803715450878,66159508959.14606,62313237.99328926,63851955.942007214,62007605.27781952,66159814615.75914,66161353346.85389,0.1834770863031261,69.63928079605103
