timestamp,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z
0.4622807502746582,0.0012941975146532,-0.000300875864923,-0.0003117946907877,-0.044458620250225,0.0214674714952719,9.786653518676758
0.4662656784057617,1.9724015146493912e-05,-0.0018924348987638,-0.000210472382605,-0.02695257589221,0.0335031896829617,9.827509880065918
0.47025489807128906,-0.000835534883663,-0.0010377462022006,0.0005327900871634,-0.026472819969058,0.0258479639887821,9.822272300720217
0.47826147079467773,0.0008640163578093,-0.0019932761788368,0.0018189121037721,-0.0196007154881954,0.0213972125202429,9.781970977783203
0.48627376556396484,-0.0004107030108571,0.0004491969011723,0.0003114230930805,-0.0379975587129592,0.0322143696248543,9.727764129638672
0.49025774002075195,-7.981434464454651e-05,-0.0007134489715099,-0.0010692980140447,-0.0319982729852199,0.0318541191518318,9.7600736618042
0.49825549125671387,0.0028988062404096,-0.0021094037219882,-0.0016842698678374,-0.0278071984648704,0.0300800800323498,9.79852294921875
0.5022826194763184,0.0010941014625132,-0.0001967540010809,-0.0028679650276899,-0.041214432567358,0.035365328192712,9.804159164428713
0.5062887668609619,-7.849745452404022e-05,0.0022526639513671,-0.0024559232406318,-0.0350506827235221,0.0353910289704811,9.818909645080566
0.514275074005127,0.0005534803494811,0.0019430541433393,-0.0001102359965443,-0.0207419674843549,0.0161504819989216,9.81143283843994
0.5182592868804932,-0.0016872666310518,0.0026857373304665,0.0004101982340216,-0.0096619995310902,0.0281746834516537,9.80384922027588
0.5222971439361572,0.0002291994169354,0.0014090738259255,0.0005282657220959,-0.0248666163533926,0.0256928596645605,9.778597831726074
0.5262610912322998,-0.0009365659207105,0.0004440392367541,-0.000965520273894,-0.0424305647611618,0.017478931695224,9.756710052490234
0.5342581272125244,0.0025847740471363,-0.0014733499847352,-0.0017969440668821,-0.0454712249338626,0.0252780821174395,9.80319881439209
0.5423240661621094,2.804212272167205e-05,0.0005543446168303,-0.0004248386248946,-0.0322329364717006,0.0349355041980755,9.811209678649902
0.5470640659332275,0.0007225084118545,0.0026893368922173,-0.0004842788912355,-0.0458356328308582,0.0398204885423195,9.783838272094728
0.5550711154937744,-0.0001858016476035,-0.0012397225946187,0.0006317142397165,-0.0296096261590719,0.0333268716931355,9.778613090515137
0.5630671977996826,-0.000517540378496,-0.0012540388852357,0.0004259245470166,-0.0257545225322246,0.0256673358380806,9.765775680541992
0.5671172142028809,-0.0013782014138996,-7.477914914488773e-05,0.0015893429517745,-0.0210215728729963,0.0247868299484264,9.772448539733888
0.571068286895752,-0.0004017031751573,-0.0007204967550933,0.0008536642417311,-0.0225315317511558,0.0266581811010849,9.79725742340088
0.5750551223754883,0.0026699309237301,0.0002325652167201,-0.0010387715883553,-0.0379534400999546,0.0196663103997719,9.833585739135742
0.5790622234344482,0.0034255790524184,0.0017226748168468,-0.0011604689061641,-0.0523092895746231,0.0287438817322266,9.825986862182615
0.5830690860748291,-0.0004080708604305,0.0009894701652228,-0.0003258045762777,-0.0442314930260181,0.0263815820217144,9.839305877685549
0.5870771408081055,0.0003423378802835,-0.0007281051948666,-0.001055683940649,-0.0484760254621505,0.0359238758683216,9.831232070922852
0.5910651683807373,-0.0003985080402344,0.0010844459757208,-0.0019257413223385,-0.050334345549345,0.0315729081630718,9.812688827514648
0.5951261520385742,-0.0011466960422694,-0.0002917917445302,0.0002106921747326,-0.0498157441616058,0.031487360596658,9.796104431152344
0.599053144454956,0.0007683909498155,0.0004432862624526,-0.0002092663198709,-0.0554855689406394,0.0338772647082817,9.791702270507812
0.60306715965271,-0.0007332290988415,-0.0025287275202572,0.0006496114656329,-0.0378532744944095,0.029575426131488,9.793253898620604
