timestamp,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
0.47606897354125977,-0.058462931915676,0.0519721547784684,0.1297420741035358,0.0141782920359287,0.0027733259292402,0.0004567738163912,0.9998955325712358
0.490736722946167,-0.058531075443568,0.0519362186762127,0.1297787166305066,0.0143549053603143,0.0028455439586167,0.0008990312156921,0.9998925098802116
0.5046248435974121,-0.0585281382414178,0.0518799353411786,0.1297438593672403,0.0141376056924427,0.0027629750700698,0.0006815164879323,0.9998960093976396
0.5085546970367432,-0.0583919983566869,0.0518802455825284,0.1297556340316167,0.0140196893135187,0.0027227041914086,0.0003502593313612,0.9998979510489254
0.516528844833374,-0.0582771928999925,0.0519144604830363,0.1297952195531182,0.0142240021062222,0.0028234177969368,0.0003767330805852,0.9998947765381176
0.5341305732727051,-0.0583343214498243,0.051977677535082,0.1296678280745198,0.0139801350741623,0.0026092360624055,0.0003555278414086,0.9998988055350568
0.541743278503418,-0.0583929762803308,0.0519856167854316,0.1296313362181618,0.0136884239168399,0.0023456572540641,0.0003056202920024,0.999903511114426
0.5464661121368408,-0.0586121167889329,0.0519478365968418,0.1297467586467414,0.0143905044438392,0.0027992040313828,0.0010267354313878,0.9998920059951456
0.5680980682373047,-0.0585379550569283,0.0518882770165866,0.1297624495729025,0.0141135879107991,0.0025387055737266,0.0008541050837292,0.9998968107333877
0.5682520866394043,-0.058431560133242,0.0518657649199145,0.1297309294032107,0.0141836440371939,0.002710165684691,0.0006277212109344,0.9998955371486908
0.5768628120422363,-0.0583110479311815,0.0519062233554465,0.1298004660644162,0.0144321949800913,0.00287134264518,0.0007360414832617,0.9998914568003896
0.587899923324585,-0.0582946134032748,0.0519755455918128,0.1298116624979348,0.0146917368406699,0.0030466038431998,0.0005173795260798,0.999887295344857
0.5963811874389648,-0.0584968469198512,0.0520025407326068,0.1296743489409914,0.0141962223797815,0.0028252875176236,0.0003823989481805,0.9998951639005118
0.609184980392456,-0.0584988198261678,0.0519283118917797,0.1297617890516503,0.0141752638322885,0.0028101409136773,0.0004387465221291,0.9998954807902772
0.6163885593414307,-0.0585524086467436,0.051870573135347,0.1298487646681727,0.0147349902578398,0.0031048571657204,0.0010252482158326,0.9998860879071066
0.6264433860778809,-0.0583797400289419,0.0519010140713622,0.129774757508903,0.014291771015659,0.002922650113449,0.0004575543279182,0.9998934913487472
0.6369950771331787,-0.0582423292762086,0.0519630470295659,0.1298186106094211,0.0145672981574743,0.0029199918778544,0.0005195273095604,0.9998894926756652
0.6464076042175293,-0.0583069800688775,0.051990905369715,0.1297717259227002,0.0143832163798576,0.0028237893758227,0.0004586610841505,0.9998924636830409
0.6563811302185059,-0.0586240980873264,0.0519565542817798,0.1296886663883061,0.01465659537322,0.0030653084156926,0.0010282882137429,0.9998873590158704
0.6664485931396484,-0.0585433571845675,0.0518936741052133,0.1296907127261872,0.0141347074940984,0.0028350154187161,0.0005240687431843,0.999895943627928
0.6765408515930176,-0.0584171004348156,0.0518609538058819,0.1297611282929997,0.0142480538049052,0.0028982453370132,0.000356814992232,0.99989422731597
0.686591625213623,-0.0583750944199195,0.0518776558021837,0.1297693433811979,0.0143340039558859,0.0029112742558611,0.0004673866170498,0.9998929154477244
0.6971571445465088,-0.0584390292968721,0.0519630265340167,0.1296616298918098,0.0142613003763024,0.0027862324381516,0.0006203132517353,0.9998942281220784
0.7066299915313721,-0.058334669272468,0.0519591345288207,0.1297169420988254,0.0140390412106629,0.0026281454636859,0.0004977237425846,0.999897870006924
0.7175626754760742,-0.0584486333594276,0.0519450951426761,0.1297322689872775,0.0139526899335234,0.0024629060099037,0.0004287067220506,0.999899531327099
0.7329738140106201,-0.0584935238553731,0.0519092326021451,0.1297501846004298,0.0138733326283671,0.0024717823538915,0.0005281145915856,0.999900566070825
0.7371096611022949,-0.0582799423587579,0.051877709266274,0.1298245367755854,0.0141385962781772,0.0026195305876782,0.0005962290349964,0.9998964359701062
0.7495248317718506,-0.0582036904831351,0.0518943581682238,0.1298220229066233,0.0140658694125264,0.0026122109532325,0.0003860119279735,0.9998975840886892
0.7601921558380127,-0.0583927024027874,0.0519629635296313,0.1297311497650273,0.0142392306837112,0.0025556116841203,0.0008447548307566,0.9998949942607632
0.7663826942443848,-0.0585349816135193,0.0519650094924522,0.1296634473751172,0.0140084026703261,0.0024623589444229,0.000662468422776,0.9998986261509932
0.7864527702331543,-0.0585434875437557,0.0519243299339089,0.129706354777088,0.0139380779988437,0.0024946323399231,0.000422592686519,0.999899659069153
0.7866067886352539,-0.0586274011936085,0.0518611533189037,0.1296855888329631,0.013993319495236,0.0024022685780792,0.0006073564477488,0.9998990185180344
0.7963840961456299,-0.0585646721066605,0.0518654568470867,0.1296989467377814,0.0140929597826012,0.0025826193936928,0.0009191659418748,0.9998969315362484
0.8088138103485107,-0.058311363550834,0.0518805894506641,0.1297716591199512,0.0140920967257424,0.0023947731586021,0.0005038709325203,0.999897706760784
0.8171403408050537,-0.0584885036248697,0.0519560904197515,0.1297088911672747,0.0141845816848988,0.002517859438903,0.000836984057805,0.999895873320796
0.826554536819458,-0.0584408488946663,0.051984654614888,0.1297452961826134,0.0138532304198452,0.0024257447796585,0.0005347374885825,0.9999009540074542
0.8372068405151367,-0.0585592307578213,0.0519236745623788,0.1297821155246144,0.0140545333641457,0.002592115680953,0.0008977773076511,0.9998974672555776
0.8527126312255859,-0.0584651577834903,0.051870274518942,0.1297834344989754,0.0137963138322143,0.0024612566030661,0.0005713630361908,0.9999016339044844
0.8599119186401367,-0.0584743415699726,0.0518543950401885,0.1297454878781887,0.014307087782561,0.0026756068330584,0.0008827734618603,0.9998936788870464
0.8664085865020752,-0.0584785698353189,0.0519133616897521,0.1297038084174711,0.0142694398879135,0.0026081010610062,0.0008636502373892,0.9998944119267836
0.8763923645019531,-0.0583887226401488,0.0519623241236605,0.1297927861328984,0.0138520715813788,0.0024532007458799,0.0004496032357391,0.9999009449820192
0.886422872543335,-0.0585770620095507,0.0519898678086771,0.1296702853228014,0.0138114858155357,0.0025064372302488,0.0006134008371994,0.9999012873135984
0.896390438079834,-0.0585344007967563,0.0519096633218869,0.1296673712441253,0.0139392300983336,0.0025279396955798,0.0005540375988134,0.9998994951631393
0.9064464569091797,-0.058428208682511,0.0518406226976901,0.1298609900870426,0.0145382578782496,0.003029819614738,0.0007033330518764,0.9998894761790356
0.9164259433746338,-0.0584209885850615,0.0518834890611152,0.1297960925808626,0.0143713796073721,0.0029216107622967,0.0006766073351613,0.9998922291133424
0.926410436630249,-0.0584567855821174,0.0519658484690778,0.1296950823232298,0.0143662586057101,0.0028661674256698,0.0005988722393543,0.9998925127482468
0.9371848106384277,-0.058397861540938,0.0520014915094051,0.1297434920658844,0.0144085412804809,0.0029231675649171,0.000528973813447,0.9998917787522112
0.9464306831359863,-0.0585806682577312,0.0519720087033725,0.1297218308115471,0.014115966717936,0.002786146804806,0.0005195185857494,0.999896348113163
0.9639232158660889,-0.0586673300233581,0.0518855870724133,0.1296890047193707,0.0142458170670243,0.0028926707761606,0.0007021468064556,0.9998940924626648
0.9665813446044922,-0.0583205821210006,0.0518428739881502,0.1298182126493977,0.014335342259591,0.0028944279078491,0.0004798564120762,0.9998929392626044
0.9785587787628174,-0.0582636279661325,0.0518803336987594,0.1298703561915697,0.0145567926900395,0.003056084648491,0.0006004558066537,0.9998891936539892
0.9865350723266602,-0.0583804976822576,0.0520059005429477,0.1297362970515432,0.0145027344392742,0.0028241329777946,0.0006197947428205,0.999890649431819
